companyName,industryField,positionName,jobNature,createTime,financeStage,companyLabelList,companySize,city,district,positionType,education,positionAdvantage,Salary,salaryMax,salaryMin,salaryAvg,workYear
爱定客,电子商务,.NET高级研发工程师,全职,2017-05-10 09:14:12,成长型(A轮),"['带薪年假', '绩效奖金', '岗位晋升', '领导好']",50-150人,厦门,思明区,开发/测试/运维类,本科,"五险,满勤奖",8k-12k,12,8,10.0,3-5年
上海启方文化,文化娱乐,Social 客户经理,全职,2017-05-10 09:14:11,初创型(未融资),"['年底双薪', '绩效奖金', '岗位晋升', '帅哥多']",15-50人,上海,None,运营,不限,年底双薪，弹性工作,8k-15k,15,8,11.5,1-3年
上海网萌,"电子商务,企业服务",SEM/SEO,全职,2017-05-10 09:14:40,成长型(A轮),"['股票期权', '年终分红', '绩效奖金', '带薪年假']",500-2000人,上海,浦东新区,市场/商务/销售类,大专,"包吃,包住,五险一金",6k-7k,7,6,6.5,1-3年
十里路,移动互联网,cocos2d-js游戏开发,全职,2017-05-10 09:14:38,初创型(天使轮),"['技能培训', '岗位晋升', '扁平管理', '弹性工作']",15-50人,武汉,洪山区,开发/测试/运维类,不限,前景广阔,6k-12k,12,6,9.0,1-3年
泽金金服,"移动互联网,金融",客服专员/高级客服专员,全职,2017-05-10 09:14:26,成长型(A轮),"['年底双薪', '扁平管理', '弹性工作', '领导好']",15-50人,深圳,南山区,运营/编辑/客服,大专,"七险一金,零食任意吃,活动丰富,转岗机会",5k-10k,10,5,7.5,3-5年
有鱼金融科技,"移动互联网,金融",运营编辑,全职,2017-05-10 09:14:23,成长型(B轮),"['股票期权', '年底双薪', '五险一金', '带薪年假']",500-2000人,上海,徐汇区,运营/编辑/客服,本科,一个独立负责产品内容运营的平台！,5k-10k,10,5,7.5,应届毕业生
创享学院,移动互联网,产品经理,全职,2017-05-10 09:14:23,初创型(未融资),[],15-50人,武汉,东湖新技术开发区,产品,本科,高薪双休 五险 办公环境好 公司气氛棒,8k-10k,10,8,9.0,3-5年
龙旗,其他,android应用工程师,全职,2017-05-10 09:14:21,上市公司,[],2000人以上,上海,徐汇区,开发/测试/运维类,本科,技术深入,8k-15k,15,8,11.5,不限
传化物流集团,"移动互联网,金融",JAVA开发工程师,全职,2017-05-10 09:14:16,上市公司,"['行业爆炸', '扁平管理', '“家”文化', '牛人团队']",2000人以上,杭州,萧山区,开发/测试/运维类,大专,"高薪,烧脑,下班五黑",12k-24k,24,12,18.0,3-5年
前缀网络,"移动互联网,社交网络",新媒体运营,全职,2017-05-10 09:14:15,成长型(A轮),"['技能培训', '股票期权', '带薪年假', '绩效奖金']",15-50人,杭州,滨江区,运营/编辑/客服,大专,"五险一金,周末双休,餐饮补贴,年终奖金",8k-15k,15,8,11.5,1-3年
嘉乐道科技,"移动互联网,电子商务",产学合作部总监/校企合作总监,全职,2017-05-10 09:14:11,成长型(A轮),"['年底双薪', '专项奖金', '年终分红', '带薪年假']",50-150人,北京,None,其他,大专,期权,25k-40k,40,25,32.5,10年以上
爱定客,电子商务,开发技术主管,全职,2017-05-10 09:14:10,成长型(A轮),"['带薪年假', '绩效奖金', '岗位晋升', '领导好']",50-150人,厦门,思明区,开发/测试/运维类,本科,"五险,满勤奖",9k-15k,15,9,12.0,5-10年
京东,"移动互联网,电子商务",仿真研发资深工程师,全职,2017-05-10 09:14:10,上市公司,"['免费班车', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,北京,通州区,开发/测试/运维类,硕士,"大平台,顶级合作,高福利,行业领先",25k-50k,50,25,37.5,3-5年
大搜车,"移动互联网,O2O",市场经理,全职,2017-05-10 09:14:07,成熟型(C轮),"['技能培训', 'Geek', '开放', '扁平管理']",500-2000人,杭州,余杭区,市场/商务/销售类,本科,"D轮,发展前景",8k-16k,16,8,12.0,3-5年
小也香水,电子商务,淘宝/京东店铺运营,全职,2017-05-10 09:14:07,成长型(B轮),"['股票期权', '绩效奖金', '五险一金', '带薪年假']",150-500人,杭州,滨江区,运营/编辑/客服,大专,"五险一金,双休,员工旅游,运营大咖",4k-6k,6,4,5.0,不限
嘉琪科技,"电子商务,移动互联网",系统分析师（ 高级需求分析师）,全职,2017-05-10 09:14:06,成长型(不需要融资),[],50-150人,重庆,渝北区,产品/需求/项目类,本科,"五险一金,平台好",8k-15k,15,8,11.5,5-10年
爱智游,"教育,游戏",产品经理,全职,2017-05-10 09:14:06,初创型(未融资),"['节日礼物', '专项奖金', '带薪年假', '绩效奖金']",15-50人,成都,高新区,产品/需求/项目类,本科,期权鼓励 福利齐全 公司人性化,8k-15k,15,8,11.5,3-5年
泽金金服,"移动互联网,金融",高级Java工程师,全职,2017-05-10 09:14:26,成长型(A轮),"['年底双薪', '扁平管理', '弹性工作', '领导好']",15-50人,深圳,南山区,开发/测试/运维类,本科,"弹性工作制,七险一金,员工福利多,员工活动",15k-25k,25,15,20.0,5-10年
有鱼金融科技,"移动互联网,金融",NODE JS,全职,2017-05-10 09:14:23,成长型(B轮),"['股票期权', '年底双薪', '五险一金', '带薪年假']",500-2000人,上海,徐汇区,开发/测试/运维类,大专,和牛逼的技术团队一起战斗！,10k-20k,20,10,15.0,1-3年
创享学院,移动互联网,产品助理,全职,2017-05-10 09:14:23,初创型(未融资),[],15-50人,武汉,东湖新技术开发区,产品,本科,高薪双休 福利好,3k-6k,6,3,4.5,应届毕业生
龙旗,其他,主编/高级内容运营经理(J10374),全职,2017-05-10 09:14:21,上市公司,[],2000人以上,上海,徐汇区,运营/编辑/客服,大专,公司大 平台好 优秀大牛多,15k-25k,25,15,20.0,5-10年
前缀网络,"移动互联网,社交网络",COO,全职,2017-05-10 09:14:15,成长型(A轮),"['技能培训', '股票期权', '带薪年假', '绩效奖金']",15-50人,杭州,滨江区,运营/编辑/客服,大专,"五险一金,周末双休,年终奖金,期权",15k-25k,25,15,20.0,5-10年
传化物流集团,"移动互联网,金融",产品经理【风控】,全职,2017-05-10 09:14:14,上市公司,"['行业爆炸', '扁平管理', '“家”文化', '牛人团队']",2000人以上,杭州,萧山区,产品/需求/项目类,本科,"上市企业,500强,薪资待遇好",15k-25k,25,15,20.0,3-5年
爱定客,电子商务,美工设计师,全职,2017-05-10 09:14:08,成长型(A轮),"['带薪年假', '绩效奖金', '岗位晋升', '领导好']",50-150人,厦门,思明区,设计类,本科,"五险,满勤奖",3k-5k,5,3,4.0,1-3年
大搜车,"移动互联网,O2O",产品经理/主管,全职,2017-05-10 09:14:07,成熟型(C轮),"['技能培训', 'Geek', '开放', '扁平管理']",500-2000人,杭州,余杭区,产品/需求/项目类,本科,"技术分享,技术大牛",9k-18k,18,9,13.5,1-3年
小也香水,电子商务,运营专员（实习生）,全职,2017-05-10 09:14:07,成长型(B轮),"['股票期权', '绩效奖金', '五险一金', '带薪年假']",150-500人,杭州,滨江区,运营/编辑/客服,本科,"五险一金,双休,年终奖,员工旅游",4k-6k,6,4,5.0,应届毕业生
京东,"移动互联网,电子商务",大数据研发工程师,全职,2017-05-10 09:14:07,上市公司,"['免费班车', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,北京,通州区,开发/测试/运维类,硕士,"高福利,名校合作,行业领先,大平台",20k-40k,40,20,30.0,3-5年
嘉琪科技,"电子商务,移动互联网",系统架构师,全职,2017-05-10 09:14:06,成长型(不需要融资),[],50-150人,北京,朝阳区,开发/测试/运维类,本科,平台好,20k-30k,30,20,25.0,5-10年
手游帮,游戏,游戏推广员,全职,2017-05-10 09:14:06,初创型(不需要融资),[],15-50人,广州,萝岗区,市场与销售,不限,高提成回报！社会保险、餐补、车补,4k-7k,7,4,5.5,不限
爱上租,"移动互联网,O2O",交互设计师,全职,2017-05-10 09:14:04,成长型(B轮),"['技能培训', '节日礼物', '带薪年假', '岗位晋升']",500-2000人,杭州,滨江区,设计类,大专,互联网,10k-20k,20,10,15.0,1-3年
智课网,"移动互联网,教育",视频后期,全职,2017-05-10 09:14:01,成长型(B轮),"['工程师文化', '节日礼物', '技能培训', '在线教育']",150-500人,北京,None,设计类,本科,"六险一金,带薪年假,优秀团队",8k-10k,10,8,9.0,3-5年
美云智数,"企业服务,数据服务",前端开发工程师,全职,2017-05-10 09:14:00,成长型(不需要融资),"['大平台新机遇', '资本热捧', '薪资奖金优厚', '股权机会']",150-500人,广州,番禺区,开发/测试/运维类,本科,五百强,8k-16k,16,8,12.0,1-3年
前缀网络,"移动互联网,社交网络",电话销售,全职,2017-05-10 09:14:15,成长型(A轮),"['技能培训', '股票期权', '带薪年假', '绩效奖金']",15-50人,杭州,滨江区,市场/商务/销售类,大专,"五险一金,周末双休,餐饮补贴,绩效奖金",5k-8k,8,5,6.5,1-3年
大搜车,"移动互联网,O2O",业务专员（费用清算）,全职,2017-05-10 09:14:07,成熟型(C轮),"['技能培训', 'Geek', '开放', '扁平管理']",500-2000人,杭州,余杭区,综合职能类,大专,"五险一金,餐饮补贴,弹性工作",5k-6k,6,5,5.5,1-3年
小也香水,电子商务,直播策划,全职,2017-05-10 09:14:07,成长型(B轮),"['股票期权', '绩效奖金', '五险一金', '带薪年假']",150-500人,杭州,滨江区,运营/编辑/客服,大专,"双休,五险一金,氛围轻松,员工旅游",7k-9k,9,7,8.0,1-3年
嘉琪科技,"电子商务,移动互联网",项目经理,全职,2017-05-10 09:14:06,成长型(不需要融资),[],50-150人,北京,昌平区,开发/测试/运维类,本科,"双休,市内班车",20k-30k,30,20,25.0,5-10年
爱定客,电子商务,测试工程师,全职,2017-05-10 09:14:06,成长型(A轮),"['带薪年假', '绩效奖金', '岗位晋升', '领导好']",50-150人,厦门,思明区,技术,大专,五险一金，法定节假日，员工生日会,6k-10k,10,6,8.0,1-3年
京东,"移动互联网,电子商务",算法&amp;数据挖掘 科学家,全职,2017-05-10 09:14:05,上市公司,"['免费班车', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,北京,通州区,开发/测试/运维类,硕士,"五险一金,竞争性薪酬,行业领先,名校合作",25k-50k,50,25,37.5,1-3年
爱上租,"移动互联网,O2O",产品运营助理,全职,2017-05-10 09:14:04,成长型(B轮),"['技能培训', '节日礼物', '带薪年假', '岗位晋升']",500-2000人,杭州,滨江区,运营/编辑/客服,本科,"团队好,福利多,平台好,机会多",5k-10k,10,5,7.5,1-3年
手游帮,游戏,手游推广经理,全职,2017-05-10 09:14:04,初创型(不需要融资),[],15-50人,广州,萝岗区,市场/商务/销售类,大专,"高提成,双休,社保,发展空间大",8k-15k,15,8,11.5,3-5年
美云智数,"企业服务,数据服务",Java开发工程师（实习岗）,全职,2017-05-10 09:14:00,成长型(不需要融资),"['大平台新机遇', '资本热捧', '薪资奖金优厚', '股权机会']",150-500人,佛山,顺德区,开发/测试/运维类,本科,"平台大,福利全面",7k-8k,8,7,7.5,应届毕业生
星宇恒达,金融,网络销售专员,全职,2017-05-10 09:14:00,初创型(未融资),"['绩效奖金', '弹性工作', '领导好', '岗位晋升']",50-150人,北京,朝阳区,市场/商务/销售类,不限,"五险一金,弹性工作,双休,底薪加提成",4k-8k,8,4,6.0,不限
凡拓,文化娱乐,微信商城运营主管/专员,全职,2017-05-10 09:13:57,上市公司,"['技能培训', '节日礼物', '带薪年假', '绩效奖金']",500-2000人,广州,天河区,运营/编辑/客服,大专,"原创视频,团队好玩",6k-8k,8,6,7.0,1-3年
美吉姆,教育,少儿英语老师/主管,全职,2017-05-10 09:13:52,成熟型(不需要融资),"['节日礼物', '年底双薪', '免费班车', '带薪年假']",2000人以上,北京,朝阳区,运营/编辑/客服,本科,"晋升空间大,绩效奖金",6k-8k,8,6,7.0,不限
海银金控,"金融,移动互联网",Android开发高级工程师,全职,2017-05-10 09:13:50,成熟型(不需要融资),"['年底双薪', '绩效奖金', '通讯津贴', '交通补助']",2000人以上,上海,浦东新区,开发/测试/运维类,本科,"团队靠谱,技术好",15k-30k,30,15,22.5,5-10年
BodyPlus,"移动互联网,医疗健康",高级嵌入式工程师,全职,2017-05-10 09:13:46,成长型(A轮),"['技能培训', '绩效奖金', '岗位晋升', '管理规范']",50-150人,深圳,南山区,开发/测试/运维类,本科,"薪酬高,福利好,发展空间大,期权",13k-26k,26,13,19.5,5-10年
正合普惠金融,金融,测试工程师,全职,2017-05-10 09:13:45,上市公司,[],2000人以上,成都,武侯区,技术,本科,"发展空间,交通方便,带薪年假,节日福利",5k-7k,7,5,6.0,1-3年
大搜车,"移动互联网,O2O",风险专员,全职,2017-05-10 09:14:07,成熟型(C轮),"['技能培训', 'Geek', '开放', '扁平管理']",500-2000人,杭州,余杭区,金融类,本科,"弹性工作,五险一金,技术分享",5k-6k,6,5,5.5,1-3年
小也香水,电子商务,招聘专员,全职,2017-05-10 09:14:07,成长型(B轮),"['股票期权', '绩效奖金', '五险一金', '带薪年假']",150-500人,杭州,滨江区,综合职能类,大专,"员工旅游,员工体检",2k-3k,3,2,2.5,应届毕业生
嘉琪科技,"电子商务,移动互联网",系统架构师（Java）,全职,2017-05-10 09:14:06,成长型(不需要融资),[],50-150人,北京,昌平区,开发/测试/运维类,本科,"班车,双休",20k-30k,30,20,25.0,5-10年
爱上租,"移动互联网,O2O",UE设计师,全职,2017-05-10 09:14:04,成长型(B轮),"['技能培训', '节日礼物', '带薪年假', '岗位晋升']",500-2000人,杭州,滨江区,设计类,本科,"互联网,弹性工作",8k-16k,16,8,12.0,1-3年
手游帮,游戏,手游营销经理,全职,2017-05-10 09:14:04,初创型(不需要融资),[],15-50人,广州,萝岗区,运营,大专,期权，发展机会大,8k-15k,15,8,11.5,1-3年
美云智数,"企业服务,数据服务",BI项目经理(大数据方向）,全职,2017-05-10 09:14:00,成长型(不需要融资),"['大平台新机遇', '资本热捧', '薪资奖金优厚', '股权机会']",150-500人,佛山,顺德区,产品/需求/项目类,本科,500强,15k-25k,25,15,20.0,3-5年
星宇恒达,金融,网络销售专员,全职,2017-05-10 09:13:58,初创型(未融资),"['绩效奖金', '弹性工作', '领导好', '岗位晋升']",50-150人,北京,朝阳区,市场/商务/销售类,不限,"五险一金,弹性工作,双休,底薪加提成",4k-8k,8,4,6.0,不限
凡拓,文化娱乐,运营专员,全职,2017-05-10 09:13:57,上市公司,"['技能培训', '节日礼物', '带薪年假', '绩效奖金']",500-2000人,广州,天河区,运营/编辑/客服,大专,"原创视频,团队好玩",4k-5k,5,4,4.5,1-3年
美吉姆,教育,少儿英语老师/主管,全职,2017-05-10 09:13:52,成熟型(不需要融资),"['节日礼物', '年底双薪', '免费班车', '带薪年假']",2000人以上,北京,朝阳区,运营/编辑/客服,本科,"晋升空间大,绩效奖金",6k-8k,8,6,7.0,不限
海银金控,"金融,移动互联网",高级风控经理,全职,2017-05-10 09:13:48,成熟型(不需要融资),"['年底双薪', '绩效奖金', '通讯津贴', '交通补助']",2000人以上,上海,浦东新区,金融类,本科,团队靠谱,20k-30k,30,20,25.0,3-5年
BodyPlus,"移动互联网,医疗健康",嵌入式,全职,2017-05-10 09:13:45,成长型(A轮),"['技能培训', '绩效奖金', '岗位晋升', '管理规范']",50-150人,深圳,南山区,开发/测试/运维类,本科,"薪酬高,福利好,发展空间大,补助多",10k-18k,18,10,14.0,3-5年
今日头条,"移动互联网,数据服务",广告订单审核专员,全职,2017-05-10 09:13:44,成熟型(C轮),"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",500-2000人,北京,海淀区,市场/商务/销售类,本科,六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理，健身瑜伽，过亿用户，职业大牛，晋升空间,5k-8k,8,5,6.5,1-3年
正合普惠金融,金融,风险建模经理/副总监,全职,2017-05-10 09:13:44,上市公司,[],2000人以上,上海,浦东新区,金融类,本科,"五险一金,带薪年假,出国机会,节日福利",25k-50k,50,25,37.5,3-5年
普赛建筑设计,"生活服务,其他",深化设计师,全职,2017-05-10 09:13:44,初创型(未融资),[],150-500人,上海,None,设计类,大专,"办公环境佳,氛围好,福利好",6k-12k,12,6,9.0,1-3年
